custno,xcoord,ycoord,edgeid,qty,volume,weight,sos,frequency,BEF_MON,BEF_TUE,BEF_WED,BEF_THU,BEF_FRI,BEF_SAT,BEF_SUN,dowcd,dowlockcd,wccd_flag,material_typ,clusterid
4506523,-86.033778,39.835505,1278946057,1,6.0,318.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0
4506524,-86.030624,39.834209,1279244052,1,4.0,212.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0
4506525,-86.022822,40.17531,35258738,1,4.0,212.0,2,1,0,1,0,0,0,0,0,O,0,0,1,0
4506526,-85.937123,40.101689,111808627,1,2.0,106.0,2,1,0,1,0,0,0,0,0,4,0,0,1,0
4506527,-86.03474,39.917737,1279225672,1,6.0,318.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506528,-86.025637,39.923621,1279232087,1,4.0,212.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506529,-86.014774,39.929988,1278239761,1,8.0,424.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0
4506530,-86.01432,40.04309,1297407792,1,2.0,106.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506531,-86.115661,40.038084,1278207232,1,10.0,530.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0
4506532,-86.011622,40.035909,1278373685,1,8.0,424.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0
4506533,-86.006987,39.962738,1278304630,1,4.0,212.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0
4506534,-86.120709,39.840626,1278806171,1,4.0,212.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506535,-86.123928,39.867988,1050304574,1,8.0,424.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506536,-86.07738,39.913878,1240979200,1,4.0,212.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506537,-86.10686,39.908635,1278961174,1,8.0,424.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506538,-86.014928,39.936517,27659434,2,16.0,1280.0,1,2,0,1,0,1,0,0,0,A,1,0,1,0
4506539,-85.959318,39.900823,1197312582,1,4.0,212.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506540,-86.00977,39.844219,1279237120,1,2.0,160.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506541,-86.018361,39.843054,1279219896,1,4.0,212.0,2,1,0,1,0,0,0,0,0,E,0,0,1,0
4506542,-85.995302,39.83284,1279227400,1,6.0,318.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506543,-86.064122,39.905983,1050729883,1,4.0,212.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0
4506544,-86.053079,39.901366,1279144558,1,3.0,159.0,1,3,1,0,1,0,1,0,0,A,0,0,1,0
4506545,-86.052592,39.901159,1279144535,1,6.0,318.0,1,3,1,0,1,0,1,0,0,A,0,0,1,0
4506546,-86.113425,39.882168,1279151066,1,8.0,424.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0
4506547,-86.141704,39.83904,19468830,1,8.0,424.0,1,3,1,0,1,0,1,0,0,A,0,0,1,0
4506548,-86.126019,39.845671,1228428058,1,10.0,530.0,2,3,1,0,1,0,1,0,0,A,0,0,1,0
4506549,-86.065328,39.840818,1279092708,1,6.0,318.0,2,3,1,0,1,0,1,0,0,A,0,0,1,0
4506550,-85.979177,39.857755,1197333296,4,32.0,1600.0,2,4,1,1,0,1,1,0,0,A,1,0,1,0
4506551,-85.979177,39.857755,1197333296,3,24.0,1200.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
4506552,-86.028908,40.173,1278392695,2,16.0,848.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506553,-86.028842,40.173002,1278392695,1,8.0,424.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506554,-85.980863,40.11036,1301109944,1,4.0,212.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506555,-86.036732,39.915523,1279226903,1,4.0,212.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506556,-86.034594,39.926425,1197853666,1,4.0,212.0,2,1,0,1,0,0,0,0,0,E,0,0,1,0
4506557,-86.041282,39.918832,1279153430,1,8.0,424.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506558,-86.026849,40.044918,1278367146,1,2.0,106.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506559,-86.021111,39.999245,1291634941,1,18.0,954.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0
4506560,-86.013016,39.961078,1282032359,1,6.0,318.0,1,1,0,1,0,0,0,0,0,E,0,0,1,0
4506561,-86.005124,39.992448,1278259806,1,4.0,212.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506562,-86.126803,39.839782,1278820922,1,2.0,106.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0
4506563,-86.124013,39.851988,1278798394,1,8.0,424.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0
4506564,-86.06245,39.947167,1115561441,2,16.0,848.0,1,2,0,1,0,1,0,0,0,A,0,0,1,0
4506565,-86.039088,39.957389,1278294199,1,4.0,212.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0
4506566,-85.973477,39.86065,1279281886,1,3.0,159.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506567,-86.035367,39.904706,1293683309,1,3.0,159.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0
4506568,-86.001755,39.858708,1279245814,1,6.0,318.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0
4506569,-86.034939,39.83367,19469440,1,8.0,424.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0
4506570,-86.072853,39.903664,1279176731,1,3.0,159.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506571,-86.046304,39.907633,1279171285,1,6.0,318.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0
4506572,-86.121154,39.885822,1296783038,1,8.0,424.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0
4506573,-86.087368,39.904144,1196912459,1,6.0,318.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
4506574,-86.006908,40.037697,1278335474,1,4.0,212.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
4506575,-86.047419,39.889047,1197042939,1,8.0,424.0,1,5,1,1,1,1,1,0,0,A,0,0,1,0
4506576,-86.141014,39.870568,1278664049,1,10.0,530.0,1,2,1,0,0,1,0,0,0,A,0,0,1,0
4506577,-86.151536,39.85758,1278604462,2,8.0,424.0,1,3,1,0,1,0,1,0,0,A,0,0,1,0
4506578,-86.124461,39.847962,1296698746,1,4.0,212.0,1,2,1,0,0,1,0,0,0,A,0,0,1,0
4506579,-86.045559,39.843298,1279034028,1,8.0,424.0,2,1,1,0,0,0,0,0,0,A,0,0,1,0
4506580,-85.999527,39.848502,1166758165,1,10.0,530.0,2,4,1,0,1,1,1,0,0,A,1,0,1,0
4506581,-85.987708,39.8625,1293451677,1,4.0,212.0,2,3,1,0,1,0,1,0,0,A,0,0,1,0
4506582,-85.989535,39.827808,1279182941,1,4.0,212.0,1,1,1,0,0,0,0,0,0,A,0,0,1,0
4506583,-86.001839,39.836741,19469097,18,144.0,7632.0,1,3,1,0,1,0,1,0,0,A,1,0,1,0
4506584,-85.928368,40.14613,125142659,1,4.0,212.0,2,1,0,1,0,0,0,0,0,4,0,0,1,0
4506585,-86.001056,40.039964,1246255624,1,8.0,424.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0
4506586,-86.026077,39.928436,125157415,1,6.0,480.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506587,-86.03734,39.919303,1279101432,1,10.0,530.0,1,2,0,1,0,0,1,0,0,O,0,0,1,0
4506588,-86.090708,40.004631,1291641889,1,6.0,318.0,2,1,0,1,0,0,0,0,0,O,0,0,1,0
4506589,-86.099089,40.042085,1309434475,1,4.0,212.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506590,-86.008702,40.011588,1291633610,1,2.0,106.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506591,-86.00666,39.999274,1330180887,1,8.0,424.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506592,-86.145001,39.843002,1278588740,1,8.0,424.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0
4506593,-86.119468,39.837844,1278805013,1,6.0,318.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506594,-86.108656,39.916475,27663609,1,4.0,212.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0
4506595,-86.071881,39.947033,1165279840,1,4.0,212.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506596,-85.969576,39.862038,1196607765,1,8.0,424.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506597,-85.957557,39.901153,1162415744,1,8.0,424.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0
4506598,-86.01968,39.841687,1296635238,1,4.0,212.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506599,-86.011303,39.842782,1279311856,1,6.0,318.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0
4506600,-86.059133,39.902488,1279176706,1,6.0,318.0,2,2,0,1,0,1,0,0,0,A,0,0,1,0
4506601,-86.042371,39.889245,1279069281,1,2.0,106.0,1,2,0,1,0,1,0,0,0,A,0,0,1,0
4506602,-86.14513,39.873946,1278611542,1,2.0,106.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0
4506603,-86.013236,40.052394,1278330224,1,4.0,320.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
4506604,-86.04184,40.042016,907516606,1,6.0,318.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
4506605,-86.025372,40.000734,1278294466,1,8.0,640.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
4506606,-86.045147,39.887677,1279069578,1,4.0,212.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0
4506607,-86.0416,39.913477,1279102018,1,8.0,424.0,2,3,1,0,1,0,1,0,0,A,0,0,1,0
4506608,-86.143537,39.869064,1196821455,1,10.0,530.0,2,5,1,1,1,1,1,0,0,A,1,0,1,0
4506609,-86.122697,39.837084,1278805046,1,10.0,530.0,1,1,1,0,0,0,0,0,0,A,0,0,1,0
4506610,-86.063738,39.839286,19468353,10,80.0,4240.0,2,3,1,0,1,0,1,0,0,A,1,0,1,0
4506611,-85.969608,39.861946,1196607765,1,8.0,424.0,2,2,1,0,1,0,0,0,0,A,1,0,1,0
4506612,-85.973997,39.862635,1279282284,1,4.0,212.0,1,3,1,0,1,0,1,0,0,A,0,0,1,0
4506613,-85.989303,39.827811,1279182941,1,2.0,106.0,1,2,1,0,0,0,1,0,0,A,0,0,1,0
4506614,-86.029369,39.838679,1279181784,1,8.0,424.0,2,3,1,0,1,0,1,0,0,A,0,0,1,0
4506615,-86.008164,40.17592,1278391908,1,4.0,212.0,1,1,0,1,0,0,0,0,0,E,0,0,1,0
4506616,-85.936767,40.102743,111808625,1,2.0,106.0,1,1,0,1,0,0,0,0,0,O,0,0,1,0
4506617,-85.997503,40.043282,1278376095,1,4.0,212.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506618,-86.027799,39.923988,1279232087,1,2.0,106.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506619,-86.022392,39.92918,1050330923,1,4.0,212.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506620,-86.013108,40.040938,1278366981,1,6.0,318.0,2,1,0,1,0,0,0,0,0,O,0,0,1,0
4506621,-86.090634,40.003317,1220038138,1,4.0,212.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506622,-86.096062,40.042558,1373122763,1,8.0,424.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0
4506623,-86.005212,39.980262,1330248065,1,4.0,212.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506624,-86.128675,39.847326,1228421892,1,2.0,106.0,2,1,0,1,0,0,0,0,0,O,0,0,1,0
4506625,-86.121687,39.855669,1293452842,1,8.0,424.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0
4506626,-86.09803,39.924264,1264654981,1,4.0,212.0,2,1,0,1,0,0,0,0,0,E,0,0,1,0
4506627,-86.036026,39.960976,1278293196,1,4.0,212.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0
4506628,-85.955202,39.876617,1296776990,1,2.0,106.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506629,-85.959275,39.894996,1197312223,1,2.0,106.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506630,-86.011313,39.859119,1279234226,1,4.0,212.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506631,-86.026467,39.841511,1283526287,1,2.0,106.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506632,-86.045409,39.888698,1197042932,1,8.0,424.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506633,-86.066741,39.911522,1067562885,1,4.0,212.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0
4506634,-86.06672,39.911495,1067562885,1,6.0,318.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0
4506635,-86.121039,39.87058,1278958875,1,4.0,212.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506636,-86.101108,39.929969,1278254329,1,2.0,106.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
4506637,-86.059446,39.908685,1196490378,1,8.0,424.0,1,5,1,1,1,1,1,0,0,A,1,0,1,0
4506638,-86.140446,39.867228,1355124395,4,24.0,1272.0,2,3,1,0,1,0,1,0,0,A,0,0,1,0
4506639,-86.082053,39.874223,1279023944,1,3.0,159.0,1,3,1,0,1,0,1,0,0,A,0,0,1,0
4506640,-86.096275,39.86848,1050566714,1,8.0,424.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0
4506641,-85.988262,39.893606,1293446760,1,6.0,318.0,1,3,1,0,1,0,1,0,0,A,0,0,1,0
4506642,-85.978477,39.862111,1279245387,1,3.0,159.0,1,2,1,0,0,1,0,0,0,A,0,0,1,0
4506643,-86.026,39.85382,108776718,1,8.0,424.0,1,4,1,1,0,1,1,0,0,A,0,0,1,0
4506644,-86.01689,39.840754,1279310016,1,2.0,106.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0
4506645,-86.01558,40.1316,1278372251,1,4.0,212.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506646,-85.989897,40.198258,35258555,1,2.0,106.0,1,1,0,1,0,0,0,0,0,E,0,0,1,0
4506647,-85.981111,40.083047,1306793824,1,8.0,424.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506648,-86.028337,39.915053,1279226836,1,2.0,106.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506649,-86.028003,39.93375,1278212395,1,2.0,106.0,1,1,0,1,0,0,0,0,0,O,0,0,1,0
4506650,-86.018243,39.929084,1197912696,1,4.0,212.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506651,-86.009462,40.046083,19490920,1,2.0,106.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506652,-86.127052,40.046122,1278379921,1,6.0,318.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506653,-86.010788,40.031979,1278574455,1,4.0,212.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506654,-86.007371,40.009449,1278303145,1,8.0,424.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506655,-86.005977,39.99542,1269291113,1,4.0,212.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0
4506656,-86.116674,39.855718,1279102809,1,6.0,318.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0
4506657,-86.104125,39.928475,1278252212,1,6.0,318.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506658,-86.08444,39.90579,1196912392,1,2.0,106.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506659,-86.077287,39.977259,1220043375,2,16.0,848.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506660,-85.956029,39.876334,1279238967,1,2.0,106.0,2,1,0,1,0,0,0,0,0,O,0,0,1,0
4506661,-85.95707,39.87597,19493844,1,2.0,106.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506662,-86.043429,39.856984,1279027128,2,16.0,848.0,1,2,0,1,0,1,0,0,0,A,0,0,1,0
4506663,-86.018254,39.839774,1279232132,1,8.0,424.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0
4506664,-86.060311,39.911268,763559388,1,8.0,424.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506665,-86.072098,39.883839,1278997787,1,4.0,212.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506666,-86.081485,39.877624,1279055634,1,4.0,212.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506667,-86.140157,39.869828,1050267758,1,8.0,424.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0
4506668,-86.117211,39.884727,1279172397,1,8.0,424.0,1,5,1,1,1,1,1,0,0,A,0,0,1,0
4506669,-86.125693,39.849946,1296697873,1,4.0,212.0,1,3,1,0,1,0,1,0,0,A,0,0,1,0
4506670,-86.102586,39.843183,125125621,1,8.0,424.0,1,2,1,0,0,0,1,0,0,A,0,0,1,0
4506671,-85.979262,39.858645,1279247075,1,8.0,424.0,2,2,1,0,1,0,0,0,0,A,0,0,1,0
4506672,-85.979262,39.858645,1279247075,2,16.0,800.0,2,3,0,1,0,1,1,0,0,A,1,0,1,0
4506673,-86.015969,39.831421,1279236848,1,10.0,530.0,1,5,1,1,1,1,1,0,0,A,0,0,1,0
4506674,-86.02494,40.10212,1297367563,1,2.0,106.0,1,1,0,1,0,0,0,0,0,O,0,0,1,0
4506675,-85.988809,40.175591,1309712430,1,2.0,106.0,2,1,0,1,0,0,0,0,0,O,0,0,1,0
4506676,-85.955314,40.095744,19489642,1,2.0,106.0,1,1,0,1,0,0,0,0,0,E,0,0,1,0
4506677,-86.035518,39.915595,1279225671,1,6.0,318.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506678,-86.028205,39.933508,1278212395,1,2.0,106.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506679,-86.017016,39.929125,1197912694,1,4.0,212.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0
4506680,-86.027994,40.038899,1231052309,1,2.0,106.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506681,-86.125282,40.073651,19490150,1,8.0,424.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506682,-86.017208,40.026395,1278313434,1,8.0,424.0,1,1,0,1,0,0,0,0,0,E,0,0,1,0
4506683,-86.007519,39.959146,1278252761,1,2.0,106.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506684,-86.151923,39.839321,1278789414,1,6.0,318.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506685,-86.125517,39.852192,1293453834,1,8.0,424.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0
4506686,-86.106363,39.919171,1279000556,1,6.0,318.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506687,-86.020243,39.941178,1220155657,1,6.0,318.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0
4506688,-85.952939,39.873461,108776972,1,6.0,318.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0
4506689,-85.957025,39.875339,1279236283,1,2.0,106.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506690,-86.046476,39.838615,1050222226,1,4.0,320.0,1,2,0,1,0,1,0,0,0,A,0,0,1,0
4506691,-86.046734,39.83862,1050222226,1,6.0,318.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506692,-86.072857,39.906198,125143935,1,8.0,424.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506693,-86.051821,39.904769,1279102144,1,2.0,106.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506694,-86.06138,39.891158,1293447136,1,8.0,424.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0
4506695,-86.14241,39.871109,1279821405,1,4.0,212.0,1,2,0,1,0,1,0,0,0,A,0,0,1,0
4506696,-86.121573,39.890379,1197496456,1,6.0,318.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
4506697,-86.018621,40.049771,1067015498,1,2.0,106.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
4506698,-86.006601,40.010285,1278305923,1,8.0,424.0,1,1,0,0,1,0,0,0,0,E,0,0,1,0
4506699,-86.12838,39.869103,1279068942,1,8.0,424.0,1,3,1,0,1,0,1,0,0,A,0,0,1,0
4506700,-86.140035,39.851429,1372877595,1,4.0,212.0,1,5,1,1,1,1,1,0,0,A,0,0,1,0
4506701,-86.087247,39.855519,1296698438,1,8.0,424.0,1,3,1,0,1,0,1,0,0,A,0,0,1,0
4506702,-86.040613,39.872514,1293449731,15,120.0,6360.0,2,3,1,0,1,0,1,0,0,A,0,0,1,0
4506703,-85.916181,39.895596,1370319777,2,12.0,636.0,1,3,1,0,1,0,1,0,0,A,0,0,1,0
4506704,-85.990644,39.855164,1279230811,1,8.0,424.0,1,4,1,0,1,1,1,0,0,A,1,0,1,0
4506705,-85.990644,39.855164,1279230811,2,16.0,848.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506706,-86.032229,40.091869,1278558598,1,4.0,212.0,2,1,0,1,0,0,0,0,0,E,0,0,1,0
4506707,-85.987919,40.180349,125142635,1,2.0,106.0,2,1,0,1,0,0,0,0,0,O,0,0,1,0
4506708,-85.972078,40.111748,1301109944,1,4.0,212.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506709,-86.028379,39.913871,1279226836,1,2.0,106.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506710,-86.032279,39.937427,1278311870,2,16.0,848.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506711,-86.018263,39.933652,1278254495,1,4.0,212.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506712,-86.050374,40.061829,1278323784,1,4.0,212.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0
4506713,-86.110059,40.048086,1368306957,1,2.0,106.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506714,-86.004583,40.014059,1278330465,1,6.0,318.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506715,-86.007697,39.96038,1278452971,1,4.0,212.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506716,-86.144748,39.839945,1373391613,1,4.0,212.0,2,2,0,1,0,1,0,0,0,A,1,0,1,0
4506717,-86.07458,39.910127,1296633395,1,6.0,318.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506718,-86.089842,39.904705,1050609898,1,4.0,212.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0
4506719,-86.052788,39.971937,27663436,1,4.0,212.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506720,-85.954081,39.871432,1279240351,1,2.0,106.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506721,-85.958121,39.901001,1279245357,1,4.0,212.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506722,-86.008525,39.856264,1279249514,1,8.0,424.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0
4506723,-86.022237,39.836898,1293456550,1,2.0,106.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506724,-86.054259,39.90604,1279163707,1,8.0,424.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506725,-86.05489,39.900798,1279098204,1,6.0,318.0,2,2,0,1,0,1,0,0,0,A,0,0,1,0
4506726,-86.080362,39.87545,1279023952,1,6.0,318.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506727,-86.12135,39.874096,1050264762,1,2.0,106.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506728,-86.069263,39.911627,19500727,1,8.0,424.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506729,-86.013197,40.052348,1278330224,1,4.0,212.0,2,1,0,0,1,0,0,0,0,A,0,0,1,0
4506730,-86.142382,39.86904,1278662509,1,6.0,318.0,1,2,1,0,0,0,1,0,0,A,0,0,1,0
4506731,-86.136016,39.850745,19466709,1,10.0,530.0,2,4,1,0,1,1,1,0,0,A,0,0,1,0
4506732,-86.046841,39.877266,1280538883,2,8.0,424.0,1,2,1,0,0,0,1,0,0,A,0,0,1,0
4506733,-86.063138,39.847777,19514543,1,8.0,424.0,2,2,1,0,0,1,0,0,0,A,1,0,1,0
4506734,-85.958272,39.872253,1196411789,1,6.0,318.0,1,3,1,0,1,0,1,0,0,A,0,0,1,0
4506735,-85.980841,39.860108,1293682584,1,8.0,424.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0
4506736,-86.009682,39.8467,1293455081,1,8.0,424.0,2,3,1,1,0,0,1,0,0,A,0,0,1,0
4506737,-86.028708,39.833788,19489172,3,18.0,954.0,2,3,1,0,1,0,1,0,0,A,1,0,1,0
4506738,-86.028594,39.834455,19489172,4,16.0,848.0,2,3,1,0,1,0,1,0,0,A,1,0,1,0
4506739,-86.030126,39.833452,19469263,1,8.0,424.0,1,3,1,0,1,0,1,0,0,A,1,0,1,0
4506740,-86.038881,39.916856,1311130984,1,8.0,424.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0
4506741,-86.06126,39.993866,708429994,1,6.0,318.0,2,1,0,1,0,0,0,0,0,O,0,0,1,0
4506742,-86.104164,40.041381,1220134559,1,8.0,424.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0
4506743,-86.004568,40.004332,1278303156,1,4.0,212.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506744,-86.005067,39.986804,1278262429,1,4.0,212.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506745,-86.088384,39.853108,1278944992,1,2.0,106.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0
4506746,-86.116351,39.85452,1228363113,1,2.0,106.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506747,-86.070125,39.910628,19500727,1,6.0,318.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0
4506748,-86.07734,39.904039,1311703048,1,2.0,106.0,1,1,0,1,0,0,0,0,0,O,0,0,1,0
4506749,-86.030335,39.941183,1291644823,2,12.0,636.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0
4506750,-86.047068,39.909279,1228430090,1,2.0,106.0,2,1,0,1,0,0,0,0,0,O,0,0,1,0
4506751,-85.918582,39.895154,1127987025,1,2.0,106.0,2,2,0,1,0,0,1,0,0,A,0,0,1,0
4506752,-86.021288,39.837294,1293457689,1,8.0,424.0,2,2,0,1,0,1,0,0,0,A,0,0,1,0
4506753,-86.060909,39.910199,763559350,1,6.0,318.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506754,-86.080525,39.876586,1279023952,1,2.0,106.0,1,1,0,1,0,0,0,0,0,A,0,0,1,0
4506755,-86.120808,39.873726,1197328421,1,10.0,530.0,2,1,0,1,0,0,0,0,0,A,0,0,1,0
4506756,-86.075549,39.90354,1279176729,1,6.0,480.0,1,2,0,1,0,0,1,0,0,A,0,0,1,0
4506757,-85.998654,40.03271,1278362844,1,2.0,106.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
4506758,-86.008598,40.010756,1291633436,1,8.0,424.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
4506759,-86.018464,39.92975,1278254535,1,4.0,212.0,2,1,0,0,1,0,0,0,0,O,0,0,1,0
4506760,-86.04272,39.951028,1278298294,1,8.0,424.0,1,1,0,0,1,0,0,0,0,A,0,0,1,0
4506761,-86.121467,39.853698,1197051146,1,4.0,212.0,2,2,1,0,0,1,0,0,0,A,0,0,1,0
