custno,xcoord,ycoord,edgeid,qty,volume,weight,sos,frequency,BEF_MON,BEF_TUE,BEF_WED,BEF_THU,BEF_FRI,BEF_SAT,BEF_SUN,dowcd,dowlockcd,wccd_flag,material_typ,clusterid,dataset_id
4507280,-86.051093,39.90539,1279147376,1,2.0,106.0,2,1,0,0,0,1,0,0,0,O,0,0,1,0,1042199
4507284,-86.02599,39.810961,1279160003,1,6.0,318.0,2,1,0,0,0,1,0,0,0,O,0,0,1,0,1042199
4507314,-86.098317,39.869946,1050566715,1,4.0,212.0,1,1,0,0,0,1,0,0,0,O,0,0,1,0,1042199
4507360,-85.980414,39.859539,1279247075,1,4.0,212.0,1,1,0,0,0,1,0,0,0,O,0,0,1,0,1042199
4507385,-86.025504,39.83629,1050323596,1,4.0,212.0,2,1,0,0,0,1,0,0,0,O,0,0,1,0,1042199
4507404,-86.041936,39.917429,1279102084,1,8.0,424.0,1,1,0,0,0,1,0,0,0,O,0,0,1,0,1042199
4507409,-86.06465,39.840721,1279092699,1,4.0,212.0,2,1,0,0,0,1,0,0,0,O,0,0,1,0,1042199
4507435,-86.06749,39.880981,1050275157,1,6.0,318.0,2,1,0,0,0,1,0,0,0,O,0,0,1,0,1042199
4507524,-86.047421,39.839711,1050222221,1,2.0,106.0,1,1,0,0,0,1,0,0,0,O,0,0,1,0,1042199
4507583,-85.980258,39.861257,1279243298,1,4.0,212.0,2,1,0,0,0,1,0,0,0,O,0,0,1,0,1042199
